year,system,system_name,school,school_name,test,subject,grade,student_group,participation_rate,enrolled,tested,valid_tests,n_below,n_approaching,n_met_expectations,n_exceeded_expectations,pct_below,pct_approaching,pct_met_expectations,pct_exceeded_expectations,pct_met_exceeded,address
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,English Learner Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,English Learners,*,3,3,3,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,English Learners with Transitional 1-4,*,5,5,5,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,Female,100,57,57,57,18,24,12,3,31.5,42.1,21.1,5.3,26.3,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,Gifted,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,Hispanic,100,13,13,13,**,**,**,**,**,**,**,**,61.5,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,Homeless,*,4,4,4,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,Male,100,52,52,52,13,26,9,4,25,50,17.3,7.7,25.0,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,Non-Black/Hispanic/Native American,100,25,25,25,3,9,10,3,12,36,40,12,52.0,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,Non-Economically Disadvantaged,100,44,44,44,4,18,17,5,9.1,40.9,38.6,11.4,50.0,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,Non-English Learners/Transitional 1-4,100,104,104,104,31,46,20,7,29.9,44.2,19.2,6.7,26.0,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,Non-Students with Disabilities,100,94,94,94,19,49,19,7,20.3,52.1,20.2,7.4,27.7,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,Students with Disabilities,100,15,15,15,**,**,**,**,**,**,**,**,13.3,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,Super Subgroup,100,97,97,97,**,**,**,**,**,**,**,**,19.6,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,White,100,22,22,22,3,8,8,3,13.6,36.4,36.4,13.6,50.0,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,11,All Students,100,12,12,11,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,11,Black or African American,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,11,Black/Hispanic/Native American,100,11,11,11,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,11,Economically Disadvantaged,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,11,English Learners,100,11,11,10,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,11,English Learners with Transitional 1-4,100,11,11,10,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,11,Female,*,9,9,9,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,11,Hispanic,*,9,9,9,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,11,Male,*,3,3,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,11,Non-Black/Hispanic/Native American,*,1,1,0,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,11,Non-Economically Disadvantaged,100,11,11,10,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,11,Non-English Learners/Transitional 1-4,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,11,Non-Students with Disabilities,100,11,11,10,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,11,Students with Disabilities,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,11,Super Subgroup,100,12,12,11,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,11,White,*,1,1,0,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,12,All Students,100,11,11,10,**,**,**,**,**,**,**,**,20.0,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,12,Black or African American,*,5,5,5,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,12,Black/Hispanic/Native American,*,10,10,9,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,12,Economically Disadvantaged,*,6,6,6,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,12,English Learners,*,3,3,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,12,English Learners with Transitional 1-4,*,3,3,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,12,Female,*,3,3,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,12,Hispanic,*,5,5,4,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,12,Male,*,8,8,8,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,12,Non-Black/Hispanic/Native American,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,12,Non-Economically Disadvantaged,*,5,5,4,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,12,Non-English Learners/Transitional 1-4,*,8,8,8,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,12,Non-Students with Disabilities,*,10,10,9,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,12,Students with Disabilities,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,12,Super Subgroup,*,10,10,9,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,12,White,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,All Students,100,132,132,130,45,55,23,7,34.6,42.3,17.7,5.4,23.1,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,American Indian or Alaska Native,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,Asian,*,3,3,3,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,Black or African American,100,77,77,77,**,**,**,**,**,**,**,**,9.1,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,Black/Hispanic/Native American,100,105,105,104,**,**,**,**,**,**,**,**,16.3,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,Economically Disadvantaged,100,72,72,72,**,**,**,**,**,**,**,**,8.3,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,English Learner Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,English Learners,100,17,17,15,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,English Learners with Transitional 1-4,100,19,19,17,**,**,**,**,**,**,**,**,5.9,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,Female,100,69,69,68,**,**,**,**,**,**,**,**,22.1,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,Gifted,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,Hispanic,100,27,27,26,11,5,8,2,42.3,19.2,30.8,7.7,38.5,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,Homeless,*,4,4,4,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,Male,100,63,63,62,17,30,11,4,27.4,48.4,17.7,6.5,24.2,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,Non-Black/Hispanic/Native American,100,27,27,26,3,10,10,3,11.5,38.5,38.5,11.5,50.0,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,Non-Economically Disadvantaged,100,60,60,58,14,20,19,5,24.1,34.5,32.8,8.6,41.4,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,Non-English Learners/Transitional 1-4,100,113,113,113,33,51,22,7,29.2,45.1,19.5,6.2,25.7,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,Non-Students with Disabilities,100,115,115,113,32,53,21,7,28.3,46.9,18.6,6.2,24.8,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,Students with Disabilities,100,17,17,17,**,**,**,**,**,**,**,**,11.8,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,Super Subgroup,100,119,119,117,**,**,**,**,**,**,**,**,17.9,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,All Grades,White,100,24,24,23,3,9,8,3,13.1,39.1,34.8,13,47.8,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,10,All Students,*,0,0,0,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,10,Black or African American,*,0,0,0,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,10,Black/Hispanic/Native American,*,0,0,0,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,10,Economically Disadvantaged,*,0,0,0,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,10,Male,*,0,0,0,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,10,Non-English Learners/Transitional 1-4,*,0,0,0,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,10,Students with Disabilities,*,0,0,0,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,10,Super Subgroup,*,0,0,0,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,9,All Students,100,142,142,126,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,9,Asian,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,9,Black or African American,100,78,78,78,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,9,Black/Hispanic/Native American,100,120,120,105,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,9,Economically Disadvantaged,100,62,62,60,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,9,English Learner Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,9,English Learners,100,32,32,16,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,9,English Learners with Transitional 1-4,100,34,34,18,**,**,**,**,**,**,**,**,5.6,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,9,Female,100,63,63,59,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,9,Hispanic,100,42,42,27,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,9,Homeless,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,9,Male,100,79,79,67,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,9,Non-Black/Hispanic/Native American,100,22,22,21,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,9,Non-Economically Disadvantaged,100,80,80,66,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,9,Non-English Learners/Transitional 1-4,100,108,108,108,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,9,Non-Students with Disabilities,100,125,125,109,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,9,Students with Disabilities,100,17,17,17,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,9,Super Subgroup,100,127,127,111,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,9,White,100,20,20,19,**,**,**,**,**,**,**,**,5.3,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,All Grades,All Students,100,142,142,126,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,All Grades,Asian,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,All Grades,Black or African American,100,78,78,78,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,All Grades,Black/Hispanic/Native American,100,120,120,105,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,All Grades,Economically Disadvantaged,100,62,62,60,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,All Grades,English Learner Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,All Grades,English Learners,100,32,32,16,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,All Grades,English Learners with Transitional 1-4,100,34,34,18,**,**,**,**,**,**,**,**,5.6,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,All Grades,Female,100,63,63,59,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,All Grades,Hispanic,100,42,42,27,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,All Grades,Homeless,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,All Grades,Male,100,79,79,67,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,All Grades,Non-Black/Hispanic/Native American,100,22,22,21,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,All Grades,Non-Economically Disadvantaged,100,80,80,66,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,All Grades,Non-English Learners/Transitional 1-4,100,108,108,108,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,All Grades,Non-Students with Disabilities,100,125,125,109,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Integrated Math I,All Grades,Students with Disabilities,100,17,17,17,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
